area,area_title,naics,naics_title,occ code,occ title,o_group,i_group,tot_emp,emp_prse,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,sector,240,47.3,6.29,25.92,53910,10.1,14.42,21.1,25.87,32.21,36.06,30000,43890,53820,67000,75000,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,sector,840,9.7,22.26,25.31,52640,4.4,16.99,19.67,23.33,28.16,34.72,35340,40910,48520,58570,72220,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",47-5051,"Rock Splitters, Quarry",detailed,sector,**,**,**,16.63,34590,8.2,12.8,13.71,15.22,18.32,24.47,26610,28510,31650,38100,50900,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,sector,**,**,**,48.64,101160,8.5,28.01,38.01,54.12,59.39,62.55,58270,79050,112570,123530,130110,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,sector,110,34.9,2.97,21.88,45510,2.6,16.22,18.98,21.32,23.62,28.53,33740,39490,44350,49140,59330,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",49-0000,"Installation, Maintenance, and Repair Occupations",major,sector,340,17.6,9.08,25.89,53860,4.1,15.74,20.74,25.07,30.7,37.19,32740,43140,52150,63860,77340,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,sector,60,14,1.64,26.26,54610,2.5,20.84,22.75,25.77,29.46,33.07,43340,47310,53610,61280,68800,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",49-9041,Industrial Machinery Mechanics,detailed,sector,150,17,3.9,27.23,56640,3.7,20.27,22.62,26.68,31.79,36.72,42160,47060,55480,66130,76370,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-0000,Production Occupations,major,sector,530,12.5,14.15,21.67,45060,3.1,15.33,17.66,21.09,24.49,29.6,31890,36740,43870,50940,61580,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,sector,50,27.2,1.43,30.22,62850,3,22.76,26.12,29.2,34.21,40.05,47340,54340,60730,71150,83300,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-8099,"Plant and System Operators, All Other",detailed,sector,30,38.2,0.93,24.18,50290,5.8,19.48,20.68,22.7,26.48,30.73,40510,43020,47220,55070,63910,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,sector,80,15.9,2.17,22.57,46940,4.4,19.86,20.85,22.49,24.12,26.29,41300,43360,46780,50170,54670,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,sector,30,20.5,0.8,27.98,58200,4.9,19.61,23.68,28.49,33.21,37.1,40800,49250,59260,69080,77170,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,sector,80,42.2,2.26,17.75,36920,3.7,13.58,15.57,17.49,19.4,23.03,28240,32390,36380,40360,47890,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,sector,90,10.5,2.43,19.13,39790,2.4,15.82,16.73,18.26,21.2,24.47,32900,34800,37980,44090,50900,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,sector,50,34.9,1.42,21.64,45010,3.3,17.3,20.08,22.11,24.16,25.28,35990,41760,45990,50260,52580,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",53-0000,Transportation and Material Moving Occupations,major,sector,740,11.6,19.62,22.03,45830,2.8,15.54,17.61,20.79,24.34,29.37,32330,36630,43240,50640,61090,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,sector,80,15.5,2.18,34.79,72370,9.2,22.25,26.11,29.33,35.36,71.78,46280,54320,61010,73540,149290,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,sector,270,21.3,7.13,21.38,44480,2.2,16.39,18.49,21.31,23.92,27.46,34100,38450,44330,49740,57120,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,sector,170,28.3,4.58,17.33,36050,4.3,12.06,14.88,17.66,20.05,22.74,25090,30950,36730,41700,47290,,
55,Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",53-7121,"Tank Car, Truck, and Ship Loaders",detailed,sector,110,7.9,3.01,20.75,43150,2.1,16.61,18.04,20.5,23.37,25.09,34540,37520,42630,48610,52180,,
55,Wisconsin,212000,Mining (except Oil and Gas),00-0000,All Occupations,total,3-digit,3760,8.2,100,25.52,53080,2.4,15.86,18.76,22.83,28.8,37.41,32990,39020,47480,59890,77810,,
55,Wisconsin,212000,Mining (except Oil and Gas),11-0000,Management Occupations,major,3-digit,130,13.4,3.5,59.62,124010,8.2,33.14,40.98,49.45,64.27,#,68940,85250,102870,133690,#,,
55,Wisconsin,212000,Mining (except Oil and Gas),11-1021,General and Operations Managers,detailed,3-digit,50,23.2,1.34,80.84,168140,13,35.83,52.7,68.14,#,#,74520,109620,141740,#,#,,
55,Wisconsin,212000,Mining (except Oil and Gas),11-3051,Industrial Production Managers,detailed,3-digit,40,15.5,1.12,43.2,89850,2.5,32.47,37.79,44.02,49.07,55.6,67530,78610,91560,102060,115650,,
55,Wisconsin,212000,Mining (except Oil and Gas),13-0000,Business and Financial Operations Occupations,major,3-digit,130,13.3,3.51,31.69,65910,3.3,20.52,25.43,30.36,36.46,42.87,42670,52890,63160,75850,89170,,
55,Wisconsin,212000,Mining (except Oil and Gas),19-0000,"Life, Physical, and Social Science Occupations",major,3-digit,100,15.5,2.55,23.34,48540,2.8,16.19,17.75,21.23,27.73,35.17,33680,36910,44160,57690,73150,,
55,Wisconsin,212000,Mining (except Oil and Gas),19-2041,"Environmental Scientists and Specialists, Including Health",detailed,3-digit,40,30.3,0.94,24.97,51930,6.2,16.74,19.6,23.4,29.96,36.39,34820,40780,48680,62320,75700,,
55,Wisconsin,212000,Mining (except Oil and Gas),41-0000,Sales and Related Occupations,major,3-digit,40,19,0.96,35.56,73960,11,14.43,23.9,31.98,43.28,50.41,30020,49710,66510,90030,104850,,
55,Wisconsin,212000,Mining (except Oil and Gas),43-0000,Office and Administrative Support Occupations,major,3-digit,270,17.5,7.1,19.18,39900,2.5,12.29,16.37,19.41,22.48,24.65,25560,34050,40370,46750,51270,,
55,Wisconsin,212000,Mining (except Oil and Gas),43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3-digit,80,29.3,2.12,18.85,39210,3.8,14.16,16.38,18.57,21.36,23.82,29450,34060,38630,44430,49550,,
55,Wisconsin,212000,Mining (except Oil and Gas),43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,3-digit,40,30.4,1.01,18.69,38880,5.3,13.26,16.51,19.26,21.81,23.67,27590,34350,40070,45360,49220,,
55,Wisconsin,212000,Mining (except Oil and Gas),43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,3-digit,70,29,1.83,16.95,35250,6.9,10.51,12.7,17.68,20.28,22.95,21850,26420,36780,42180,47740,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-0000,Construction and Extraction Occupations,major,3-digit,1410,9.3,37.52,26.08,54240,4.2,16.69,19.99,23.97,29.68,37,34710,41580,49860,61740,76970,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,3-digit,50,22.7,1.24,37.94,78920,14.7,24.89,27.3,31.02,39.47,70.82,51760,56780,64530,82100,147310,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,3-digit,240,47.3,6.29,25.92,53910,10.1,14.42,21.1,25.87,32.21,36.06,30000,43890,53820,67000,75000,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,3-digit,840,9.7,22.26,25.31,52640,4.4,16.99,19.67,23.33,28.16,34.72,35340,40910,48520,58570,72220,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-5051,"Rock Splitters, Quarry",detailed,3-digit,**,**,**,16.63,34590,8.2,12.8,13.71,15.22,18.32,24.47,26610,28510,31650,38100,50900,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,3-digit,**,**,**,48.64,101160,8.5,28.01,38.01,54.12,59.39,62.55,58270,79050,112570,123530,130110,,
55,Wisconsin,212000,Mining (except Oil and Gas),47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,3-digit,110,34.9,2.97,21.88,45510,2.6,16.22,18.98,21.32,23.62,28.53,33740,39490,44350,49140,59330,,
55,Wisconsin,212000,Mining (except Oil and Gas),49-0000,"Installation, Maintenance, and Repair Occupations",major,3-digit,340,17.6,9.08,25.89,53860,4.1,15.74,20.74,25.07,30.7,37.19,32740,43140,52150,63860,77340,,
55,Wisconsin,212000,Mining (except Oil and Gas),49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,3-digit,60,14,1.64,26.26,54610,2.5,20.84,22.75,25.77,29.46,33.07,43340,47310,53610,61280,68800,,
55,Wisconsin,212000,Mining (except Oil and Gas),49-9041,Industrial Machinery Mechanics,detailed,3-digit,150,17,3.9,27.23,56640,3.7,20.27,22.62,26.68,31.79,36.72,42160,47060,55480,66130,76370,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-0000,Production Occupations,major,3-digit,530,12.5,14.15,21.67,45060,3.1,15.33,17.66,21.09,24.49,29.6,31890,36740,43870,50940,61580,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-1011,First-Line Supervisors of Production and Operating Workers,detailed,3-digit,50,27.2,1.43,30.22,62850,3,22.76,26.12,29.2,34.21,40.05,47340,54340,60730,71150,83300,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-8099,"Plant and System Operators, All Other",detailed,3-digit,30,38.2,0.93,24.18,50290,5.8,19.48,20.68,22.7,26.48,30.73,40510,43020,47220,55070,63910,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,3-digit,80,15.9,2.17,22.57,46940,4.4,19.86,20.85,22.49,24.12,26.29,41300,43360,46780,50170,54670,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,3-digit,30,20.5,0.8,27.98,58200,4.9,19.61,23.68,28.49,33.21,37.1,40800,49250,59260,69080,77170,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,3-digit,80,42.2,2.26,17.75,36920,3.7,13.58,15.57,17.49,19.4,23.03,28240,32390,36380,40360,47890,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,3-digit,90,10.5,2.43,19.13,39790,2.4,15.82,16.73,18.26,21.2,24.47,32900,34800,37980,44090,50900,,
55,Wisconsin,212000,Mining (except Oil and Gas),51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,3-digit,50,34.9,1.42,21.64,45010,3.3,17.3,20.08,22.11,24.16,25.28,35990,41760,45990,50260,52580,,
55,Wisconsin,212000,Mining (except Oil and Gas),53-0000,Transportation and Material Moving Occupations,major,3-digit,740,11.6,19.62,22.03,45830,2.8,15.54,17.61,20.79,24.34,29.37,32330,36630,43240,50640,61090,,
55,Wisconsin,212000,Mining (except Oil and Gas),53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,3-digit,80,15.5,2.18,34.79,72370,9.2,22.25,26.11,29.33,35.36,71.78,46280,54320,61010,73540,149290,,
55,Wisconsin,212000,Mining (except Oil and Gas),53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,3-digit,270,21.3,7.13,21.38,44480,2.2,16.39,18.49,21.31,23.92,27.46,34100,38450,44330,49740,57120,,
55,Wisconsin,212000,Mining (except Oil and Gas),53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,3-digit,170,28.3,4.58,17.33,36050,4.3,12.06,14.88,17.66,20.05,22.74,25090,30950,36730,41700,47290,,
55,Wisconsin,212000,Mining (except Oil and Gas),53-7121,"Tank Car, Truck, and Ship Loaders",detailed,3-digit,110,7.9,3.01,20.75,43150,2.1,16.61,18.04,20.5,23.37,25.09,34540,37520,42630,48610,52180,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,00-0000,All Occupations,total,4-digit,3760,8.2,100,25.52,53080,2.4,15.86,18.76,22.83,28.8,37.41,32990,39020,47480,59890,77810,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,11-0000,Management Occupations,major,4-digit,130,13.4,3.5,59.62,124010,8.2,33.14,40.98,49.45,64.27,#,68940,85250,102870,133690,#,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,11-1021,General and Operations Managers,detailed,4-digit,50,23.2,1.34,80.84,168140,13,35.83,52.7,68.14,#,#,74520,109620,141740,#,#,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,11-3051,Industrial Production Managers,detailed,4-digit,40,15.5,1.12,43.2,89850,2.5,32.47,37.79,44.02,49.07,55.6,67530,78610,91560,102060,115650,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,13-0000,Business and Financial Operations Occupations,major,4-digit,130,13.3,3.51,31.69,65910,3.3,20.52,25.43,30.36,36.46,42.87,42670,52890,63160,75850,89170,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,19-0000,"Life, Physical, and Social Science Occupations",major,4-digit,100,15.5,2.55,23.34,48540,2.8,16.19,17.75,21.23,27.73,35.17,33680,36910,44160,57690,73150,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,4-digit,40,30.3,0.94,24.97,51930,6.2,16.74,19.6,23.4,29.96,36.39,34820,40780,48680,62320,75700,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,41-0000,Sales and Related Occupations,major,4-digit,40,19,0.96,35.56,73960,11,14.43,23.9,31.98,43.28,50.41,30020,49710,66510,90030,104850,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,43-0000,Office and Administrative Support Occupations,major,4-digit,270,17.5,7.1,19.18,39900,2.5,12.29,16.37,19.41,22.48,24.65,25560,34050,40370,46750,51270,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4-digit,80,29.3,2.12,18.85,39210,3.8,14.16,16.38,18.57,21.36,23.82,29450,34060,38630,44430,49550,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,4-digit,40,30.4,1.01,18.69,38880,5.3,13.26,16.51,19.26,21.81,23.67,27590,34350,40070,45360,49220,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,4-digit,70,29,1.83,16.95,35250,6.9,10.51,12.7,17.68,20.28,22.95,21850,26420,36780,42180,47740,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-0000,Construction and Extraction Occupations,major,4-digit,1410,9.3,37.52,26.08,54240,4.2,16.69,19.99,23.97,29.68,37,34710,41580,49860,61740,76970,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,4-digit,50,22.7,1.24,37.94,78920,14.7,24.89,27.3,31.02,39.47,70.82,51760,56780,64530,82100,147310,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,4-digit,240,47.3,6.29,25.92,53910,10.1,14.42,21.1,25.87,32.21,36.06,30000,43890,53820,67000,75000,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,4-digit,840,9.7,22.26,25.31,52640,4.4,16.99,19.67,23.33,28.16,34.72,35340,40910,48520,58570,72220,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-5051,"Rock Splitters, Quarry",detailed,4-digit,**,**,**,16.63,34590,8.2,12.8,13.71,15.22,18.32,24.47,26610,28510,31650,38100,50900,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,4-digit,**,**,**,48.64,101160,8.5,28.01,38.01,54.12,59.39,62.55,58270,79050,112570,123530,130110,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,4-digit,110,34.9,2.97,21.88,45510,2.6,16.22,18.98,21.32,23.62,28.53,33740,39490,44350,49140,59330,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,49-0000,"Installation, Maintenance, and Repair Occupations",major,4-digit,340,17.6,9.08,25.89,53860,4.1,15.74,20.74,25.07,30.7,37.19,32740,43140,52150,63860,77340,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,4-digit,60,14,1.64,26.26,54610,2.5,20.84,22.75,25.77,29.46,33.07,43340,47310,53610,61280,68800,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,49-9041,Industrial Machinery Mechanics,detailed,4-digit,150,17,3.9,27.23,56640,3.7,20.27,22.62,26.68,31.79,36.72,42160,47060,55480,66130,76370,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,51-0000,Production Occupations,major,4-digit,530,12.5,14.15,21.67,45060,3.1,15.33,17.66,21.09,24.49,29.6,31890,36740,43870,50940,61580,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,4-digit,50,27.2,1.43,30.22,62850,3,22.76,26.12,29.2,34.21,40.05,47340,54340,60730,71150,83300,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,51-8099,"Plant and System Operators, All Other",detailed,4-digit,30,38.2,0.93,24.18,50290,5.8,19.48,20.68,22.7,26.48,30.73,40510,43020,47220,55070,63910,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,4-digit,80,15.9,2.17,22.57,46940,4.4,19.86,20.85,22.49,24.12,26.29,41300,43360,46780,50170,54670,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,4-digit,30,20.5,0.8,27.98,58200,4.9,19.61,23.68,28.49,33.21,37.1,40800,49250,59260,69080,77170,,
55,Wisconsin,212300,Nonmetallic Mineral Mining and Quarrying,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,4-digit,80,42.2,2.26,17.75,36920,3.7,13.58,15.57,17.49,19.4,23.03,28240,32390,36380,40360,47890,,
